year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
2018,4,5,-4.867,-6.575,-4.504,-3.796,-5.581,2.46,-5.123,-8.53,-0.947,4.073,2.839,7.854,7.456,10.327,2.206,1.767,2.832
2018,4,6,-5.803,-11.376,-8.792,-5.608,-14.851,-21.465,-20.186,-11.619,-5.026,-2.035,-0.238,2.513,4.955,10.806,2.929,2.451,4.086
2018,4,7,-7.627,-13.038,-16.217,-14.363,-19.263,-21.477,-30.163,-12.585,-6.846,-3.958,-1.084,-1.094,2.811,9.607,3.055,3.28,6.257
2018,4,8,-13.252,-12.936,-24.754,-21.519,-24.166,-16.05,-14.127,-6.975,3.302,-4.086,2.168,5.041,7.403,13.174,3.362,3.986,8.249
2018,4,9,-2.055,-0.011,-5.294,0.862,3.504,2.823,-3.43,-2.285,7.609,5.642,3.65,12.329,14.892,11.506,3.158,3.75,6.67
2018,4,10,-0.961,1.213,-0.353,-0.873,2.412,-1.25,-2.982,0.428,2.626,-1.45,2.871,5.061,8.829,2.571,0.458,0.606,0.326
2018,4,11,-3.961,-8.338,-7.468,-11.554,-12.784,-10.763,-12.479,-7.031,-4.117,2.293,5.506,10.433,10.449,5.446,0.302,0.251,0.359
2018,4,12,0.519,-1.948,-5.41,-7.667,-11.542,-6.295,-5.217,-3.805,11.453,10.515,7.165,15.216,18.708,18.893,4.135,2.084,6.235
2018,4,13,-0.604,-9.665,-12.694,-8.255,-9.307,-3.128,1.877,3.774,12.055,18.529,11.16,16.573,23.044,24.813,6.808,3.919,10.659
2018,4,14,-6.598,-10.261,-13.596,-4.784,-3.24,-4.418,-1.038,1.79,8.503,11.012,15.196,18.718,18.162,10.281,2.03,1.822,4.423
2018,4,15,2.699,-0.456,3.836,-7.434,0.885,-3.324,1.254,-1.903,3.331,20.131,8.536,11.446,8.996,4.343,0.216,0.505,-0.999
2018,4,16,3.104,-0.011,2.732,1.925,-0.795,-3.365,3.311,-1.31,7.41,2.586,4.136,7.651,6.146,7.384,1.381,1.703,2.214
2018,4,17,6.416,-1.128,-1.475,-0.361,-2.354,-1.049,4.389,-0.126,11.579,0.832,5.932,5.242,9.8,14.194,4.69,4.414,6.941
2018,4,18,-0.473,0.101,0.816,-1.316,-0.794,-3.261,6.204,1.552,2.151,10.164,9.501,8.049,14.176,14.424,4.403,3.437,5.286
2018,4,19,0.685,-1.468,3.391,-0.989,4.796,-2.342,5.641,5.756,4.191,13.029,3.934,2.359,8.242,12.542,4.468,3.75,5.279
2018,4,20,2.662,1.071,3.845,-0.993,10.992,15.377,12.572,24.127,18.542,7.277,4.225,3.217,9.175,13.282,5.119,3.962,7.683
2018,4,21,-0.602,-0.462,2.701,2.865,6.194,17.071,16.726,28.926,25.77,21.346,11.592,16.844,14.674,11.588,2.913,2.874,7.145
2018,4,22,3.592,-0.449,6.1,6.234,11.359,28.497,32.484,49.915,39.776,29.625,13.868,16.074,10.493,6.77,1.426,1.496,1.486
2018,4,23,6.689,2.679,14.749,12.254,31.442,43.462,35.412,40.815,37.262,31.188,11.732,11.876,6.204,4.237,0.745,0.939,2.839
2018,4,24,4.193,2.65,6.137,5.234,8.256,7.143,6.46,7.505,17.367,-3.567,6.472,7.69,5.06,0.989,0.76,1.971,1.847
2018,4,25,0.66,4.416,1.613,4.621,2.805,2.717,-3.151,0.361,0.257,0.322,0.177,2.991,4.182,2.895,0.921,0.838,-0.222
2018,4,26,2.396,2.937,0.46,1.297,-2.15,-8.588,-2.543,-4.441,0.614,-4.615,0.377,3.407,4.257,3.774,1.234,2.699,2.105
2018,4,27,3.265,-4.379,5.024,-12.733,-3.906,-11.283,-8.061,-0.131,-8.275,1.192,1.159,3.216,8.598,12.293,3.673,2.991,8.918
2018,4,28,-1.383,-6.65,-4.34,-6.631,-5.868,-9.296,-11.57,-7.265,-1.972,-8.128,2.496,10.069,11.511,18.284,4.287,4.012,11.718
2018,4,29,-0.417,-2.788,-2.231,2.189,-4.013,-10.393,6.157,-13.028,2.74,6.896,5.593,14.451,18.986,25.767,4.825,4.282,10.508
2018,4,30,5.965,2.872,4.086,5.794,4.762,0.216,19.886,25.153,30.373,24.257,14.796,23.778,26.593,33.789,5.298,4.137,9.888
2018,5,1,5.309,2.995,10.708,3.766,22.493,29.325,38.721,68.91,68.18,69.292,33.935,32.902,33.108,26.23,6.579,3.291,9.07
2018,5,2,3.62,3.292,11.548,8.049,20.578,52.241,50.083,75.797,74.601,40.128,27.182,26.084,19.469,16.198,4.846,1.922,3.454
2018,5,3,2.324,1.267,7.959,5.452,10.011,25.672,13.832,27.844,24.22,8.602,7.645,9.96,8.325,6.021,2.247,2.34,4.192
2018,5,4,2.159,-0.73,0.65,4.443,4.582,6.455,-0.699,9.808,9.361,0.159,5.201,7.959,7.334,3.004,2.62,2.582,4.223
2018,5,5,0.815,0.325,5.736,3.485,12.464,10.012,1.744,11.246,2.034,6.664,9.273,17.481,7.518,7.315,2.894,2.712,3.54
2018,5,6,2.76,2.238,5.458,3.428,6.675,3.705,-0.882,4.073,11.021,5.9,12.685,20.331,10.774,8.587,2.485,2.812,4.625
2018,5,7,0.214,0.973,0.859,1.442,1.025,-0.654,1.845,1.919,11.315,10.858,12.12,12.073,17.597,6.428,2.076,2.491,4.801
2018,5,8,0.278,0.686,-0.323,0.653,3.257,-2.437,-3.481,1.49,10.55,5.011,10.066,15.751,22.84,7.66,1.115,2.12,3.082
2018,5,9,-0.03,-0.576,1.123,-10.731,-0.617,-11.807,-4.73,-1.651,7.096,12.216,11.499,30.231,25.712,14.077,1.656,1.188,2.613
2018,5,10,-1.598,-2.977,-0.916,-5.065,-3.949,-4.484,6.082,15.158,20.82,26.386,24.121,51.867,42.199,23.413,3.266,1.611,2.02
2018,5,11,4.424,0.743,4.576,7.208,16.749,41.317,43.145,69.398,74.411,57.598,46.574,68.768,48.614,33.82,6.279,1.46,1.794
2018,5,12,10.5,6.575,18.231,20.17,30.051,78.349,76.224,90.984,64.891,37.043,26.338,26.747,12.567,10.252,2.03,0.787,0.93
2018,5,13,4.407,3.555,10.029,13.653,15.751,16.598,12.529,17.715,11.103,-0.624,1.151,-6.234,-4.316,-1.162,0.605,0.163,0.929
2018,5,14,0.47,1.002,-0.654,-1.418,-1.758,-1.215,-4.092,-3.865,2.348,-15.15,-1.909,-4.02,-0.827,1.243,0.667,0.871,1.018
2018,5,15,-0.564,0.186,-2.266,-2.447,-4.435,-1.59,-11.269,-2.11,-7.139,-0.167,0.175,6.937,1.766,6.609,1.48,1.611,2.522
2018,5,16,-0.679,-0.789,-2.424,-0.087,-1.271,-4.706,-1.899,4.157,-2.407,4.03,-0.596,2.828,3.917,6.994,2.497,2.764,4.196
2018,5,17,-1.399,-0.471,-0.622,-1.133,0.4,5.104,2.038,8.616,6.587,-4.695,1.54,5.716,7.838,9.047,3.626,2.43,4.962
2018,5,18,-0.408,1.039,1.197,2.317,5.984,14.121,3.616,10.284,17.953,14.32,14.854,16.907,15.362,12.315,4.228,2.336,5.253
2018,5,19,2.846,0.676,1.801,7.202,5.61,8.237,15.736,26.261,30.689,28.776,19.174,21.984,16.011,12.979,3.582,2.184,5.131
2018,5,20,2.165,0.863,1.681,3.307,13.164,22.435,18.517,31.517,43.468,31.151,19.617,20.02,24.196,13.978,3.565,1.934,4.137
2018,5,21,0.417,1.505,3.008,4.576,11.385,23.799,20.861,37.881,50.497,43.233,28.958,28.8,33.193,17.225,4.737,1.874,4.376
2018,5,22,3.377,1.386,4.455,8.967,14.529,23.906,20.515,28.927,54.183,32.556,18.337,20.327,18.838,12.942,4.103,1.631,3.776
2018,5,23,5.08,2.809,5.602,6.145,7.94,15.106,17.096,6.924,15.084,8.476,-2.77,8.085,7.242,8.478,1.898,1.134,3.335
2018,5,24,2.711,1.578,2.921,4.341,7.901,4.351,-0.951,-0.686,1.001,-1.395,-3.147,1.141,3.864,3.798,1.286,1.084,2.329
2018,5,25,2.616,0.919,3.942,5.328,8.578,9.574,-0.509,-0.443,-2.982,-0.997,-0.742,-0.307,5.243,1.65,1.015,0.935,2.595
2018,5,26,1.176,0.28,2.974,7.071,9.092,16.274,13.274,1.988,6.447,3.211,2.99,6.747,6.933,4.351,2.155,2.223,5.486
2018,5,27,0.468,0.19,0.971,3.948,8.943,19.362,23.479,22.21,30.363,26.75,17.675,21.933,20.374,10.374,4.516,2.982,7.8
2018,5,28,1.165,0.547,1.965,5.262,18.653,38.17,57.369,50.468,44.807,24.716,12.672,23.016,17.008,10.303,3.023,2.284,6.137
2018,5,29,2.295,0.241,4.57,9.325,24.789,59.56,71.807,69.135,56.233,21.944,6.369,6.871,3.313,4.697,1.286,1.22,3.124
2018,5,30,2.456,0.279,6.217,13.991,36.402,95.425,98.003,106.91,91.412,50.649,15.944,7.48,8.361,1.445,0.426,0.358,1.267
2018,5,31,2.01,0.249,2.867,7.883,18.7,46.88,47.022,76.264,85.157,58.62,26.561,25.178,17.788,4.437,0.945,0.338,1.717
2018,6,1,0.121,-0.112,0.157,1.467,0.68,8.609,4.384,22.114,45.275,23.863,23.677,35.899,31.038,10.839,2.905,1.913,4.212
2018,6,2,-1.325,0.024,0.16,1.333,2.464,12.579,4.562,23.253,22.319,31.447,17.957,20.981,19.515,8.061,2.858,1.529,4.111
2018,6,3,0.019,0.307,1.043,6.052,12.467,28.186,13.625,36.027,31.042,12.383,10.869,8.296,8.297,3.418,1.452,1.112,2.903
2018,6,4,0.914,0.356,1.141,6.024,14.198,29.239,19.874,30.413,38.782,31.092,12.527,8.138,7.099,3.993,0.826,0.695,2.222
2018,6,5,-0.349,-0.017,0.271,2.249,8.296,7.16,30.406,47.581,58.283,48.85,25.579,26.705,17.244,6.25,1.175,0.628,1.275
2018,6,6,-2.566,-0.379,-0.286,-0.396,6.409,3.526,13.388,30.389,43.693,40.638,27.631,36.972,25.698,10.11,2.018,0.56,1.754
2018,6,7,-2.055,0.218,0.322,-2.73,-0.626,1.329,7.43,8.899,21.024,17.553,15.835,42.057,25.552,13.745,3.221,1.097,3.278
2018,6,8,-2.133,-2.395,-0.657,-1.947,-2.063,2.793,1.371,-0.08,14.661,14.684,10.982,40.85,29.721,13.338,2.332,1.224,4.201
2018,6,9,-0.236,-1.089,-0.443,-1.562,-2.399,1.436,5.74,6.579,13.26,17.258,17.28,46.301,37.675,11.611,1.186,0.555,2.634
2018,6,10,0.085,-0.474,-1.554,-2.102,-4.464,2.356,7.09,2.1,21.621,21.89,28.255,56.656,46.349,22.273,1.047,0.521,2.466
2018,6,11,-0.286,0.432,0.279,-2.523,-2.767,1.603,3.602,-1.651,22.333,28.579,36.469,62.093,43.901,21.672,0.72,0.404,2.655
2018,6,12,0.899,1.276,1.437,1.484,-0.293,5.818,6.354,11.633,20.4,33.254,31.368,36.068,30.999,9.326,0.274,0.3,1.805
2018,6,13,0.475,0.886,1.414,1.316,7.781,17.109,13.782,27.564,34.794,32.713,33.039,15.543,14.094,5.216,0.207,0.453,1.985
2018,6,14,-0.895,1.358,0.408,1.455,4.055,13.475,19.339,41.063,56.626,44.625,33.948,20.363,11.041,8.297,0.511,0.419,1.729
2018,6,15,1.682,1.786,2.611,3.08,11.792,42.285,41.779,67.511,85.179,38.255,23.189,16.902,8.574,7.931,0.59,0.514,1.089
2018,6,16,2.623,6.203,7.556,4.298,12.331,61.436,57.743,78.302,81.267,41.968,14.613,1.385,12.224,7.001,0.707,0.584,1.334
2018,6,17,3.779,4.912,7.481,4.07,10.804,36.692,29.289,52.954,47.779,19.444,8.204,4.327,11.658,4.624,0.469,0.442,1.103
2018,6,18,2.624,1.794,1.22,0.679,2.081,-4.505,1.412,-4.129,-0.432,0.501,5.487,11.057,3.665,2.381,0.439,0.303,1.496
2018,6,19,-0.171,-1.099,-0.557,-0.803,-3.5,-8.199,5.963,-0.704,2.536,4.255,5.217,11.898,4.363,4.338,0.54,0.708,3.353
2018,6,20,-0.544,-0.307,-0.474,1.955,1.82,2.453,3.537,5.163,14.385,7.473,15.829,22.075,16.452,6.157,0.419,0.467,2.445
2018,6,21,1.686,2.281,0.616,1.853,3.19,5.452,3.835,13.123,24.967,19.041,24.327,35.633,26.299,6.947,0.259,0.189,0.624
2018,6,22,0.361,1.293,0.487,1.5,5.837,14.488,14.948,31.649,27.45,28.669,25.557,28.002,24.376,8.086,0.577,0.42,0.847
2018,6,23,1.539,2.398,1.358,2.567,10.98,37.292,30.087,45.279,37.082,19.007,18.673,20.824,11.28,6.122,0.338,0.517,0.743
2018,6,24,2.073,3.171,2.496,3.14,14.327,40.731,33.581,34.716,24.175,15.564,5.719,7.341,0.454,0.868,0.025,0.029,-0.189
2018,6,25,1.634,2.021,1.889,2.77,11.781,23.644,28.709,41.346,25.906,15.29,3.126,1.833,-2.134,0.18,-0.114,-0.027,-0.059
2018,6,26,0.237,0.228,0.903,2.294,16.147,41.791,32.164,55.102,36.346,26.106,12.228,2.027,1.637,0.885,0.106,0.377,0.668
2018,6,27,0.624,0.892,2.46,6.174,24.929,71.59,46.232,55.44,43.707,19.446,11.446,8.586,7.995,3.687,0.381,0.734,1.786
2018,6,28,1.047,0.668,1.552,6.301,17.899,42.208,35.224,43.425,37.874,28.788,14.296,15.305,10.377,4.99,0.636,0.787,1.899
2018,6,29,0.206,0.137,0.141,1.308,6.801,-4.536,16.651,44.46,40.617,39.389,21.612,24.302,11.357,6.071,0.816,0.57,1.65
2018,6,30,-0.652,0.101,0.148,0.911,6.827,19.612,23.108,56.554,44.031,25.236,16.29,10.86,5.881,2.136,0.423,0.556,1.191
2018,7,1,0.193,0.657,0.924,4.665,12.644,48.797,39.733,54.877,35.955,6.78,1.395,-1.805,1.573,0.298,0.307,0.165,0.426
2018,7,2,2.088,1.215,1.493,7.216,21.514,56.299,63.352,58.251,33.89,2.612,-0.177,2.355,-0.118,0.657,0.01,0.148,1.189
2018,7,3,2.594,1.968,1.609,6.634,22.848,70.725,86.304,86.572,50.587,10.84,-0.754,1.358,-0.731,0.473,0.144,0.511,1.446
2018,7,4,1.654,2.311,2.454,2.399,13.56,4.862,51.747,59.625,30.474,11.505,-2.65,-2.477,0.319,-0.017,0.234,0.24,0.614
2018,7,5,-0.131,0.04,0.297,1.071,-1.593,-11.893,-4.689,0.553,2.254,-12.791,-0.724,1.386,0.42,0.396,0.327,0.338,0.991
2018,7,6,-0.979,-1.495,-0.78,-4.096,-6.269,-16.228,-7.129,-1.469,-1.029,1.668,5.585,10.721,4.856,0.962,0.624,0.417,1.374
2018,7,7,-1.168,-2.116,-0.971,-1.432,-2.26,-10.998,5.823,12.997,14.864,21.215,11.97,17.12,6.793,1.056,0.1,0.113,0.308
2018,7,8,0.667,-0.056,0.873,0.294,2.841,11.99,6.62,26.598,19.678,25.222,16.237,17.126,7.79,4.399,0.233,-0.181,0.342
2018,7,9,2.231,3.501,2.519,2.571,3.967,9.22,8.299,21.804,18.062,21.806,13.354,17.564,7.168,2.553,0.171,0.022,-0.19
2018,7,10,1.116,1.077,0.865,1.272,2.274,4.004,5.867,18.621,17.436,17.197,13.388,18.847,7.439,3.326,0.176,-0.276,-0.955
2018,7,11,1.679,5.266,3.835,5.123,9.869,17.087,21.618,19.559,20.435,16.889,11.241,16.521,7.911,4.358,-0.793,0.025,-0.25
2018,7,12,5.878,2.547,3.735,7.321,19.099,41.985,54.872,26.046,11.052,-7.911,4.519,0.022,2.024,2.973,3.442,-0.016,-0.778
2018,7,13,7.349,3.27,4.826,9.681,19.699,21.229,2.821,0.267,4.798,-11.495,-1.558,-3.642,1.305,3.289,2.085,1.029,0.108
2018,7,14,7.009,3.518,4.231,5.917,12.946,15.147,-2.858,1.34,-2.314,-5.082,1.606,-0.671,1.67,5.786,6.813,3,1.605
2018,7,15,5.442,3.037,3.184,5.951,15.889,16.654,4.126,3.362,3.465,-2.854,4.418,4.917,4.294,9.479,6.69,2.452,1.542
2018,7,16,7.57,3.025,4.551,5.601,6.051,13.626,9.211,8.96,4.736,7.214,3.931,8.025,4.398,5.528,3.98,0.798,0.578
2018,7,17,5.218,2.351,3.952,9.173,10.925,14.524,18.373,18.39,10.735,2.563,3.454,5.665,2.419,5.473,2.227,0.614,0.772
2018,7,18,6.115,2.914,2.839,8.035,18.769,25.975,38.067,27.413,21.071,10.719,2.446,3.739,1.721,4.129,1.439,0.4,0.657
2018,7,19,7.521,4.127,6.414,13.168,27.114,48.994,73.156,39.046,22.434,7.033,1.063,0.058,1.009,1.214,0.283,0.139,0.331
2018,7,20,6.259,1.35,8.737,15.917,39.272,66.676,76.333,45.359,22.354,2.751,-2.8,-1.704,0.029,-0.008,0.263,0.094,0.392
2018,7,21,7.472,2.551,10.78,11.957,38.207,82.505,79.837,27.202,8.644,-3.262,-2.098,-0.449,-0.182,0.438,0.183,0.241,0.786
2018,7,22,5.898,2.029,7.798,11.282,19.518,43.197,43.496,6.562,1.832,-1.398,0.456,0.559,0.429,1.701,0.653,0.301,0.79
2018,7,23,6.269,2.302,3.71,10.226,8.007,-1.24,20.081,4.443,2.494,1.078,2.445,3.654,2.199,3.839,0.917,0.394,1.425
2018,7,24,9.919,3.073,4.576,13.91,22.501,12.985,9.171,5.125,5.949,6.811,6.667,6.104,4.895,3.903,1.236,0.294,1.081
2018,7,25,10.6,3.627,8.193,8.801,19.247,21.062,9.775,9.593,18.931,10.23,8.346,9.29,5.438,2.972,0.416,0.131,0.197
2018,7,26,8.441,3.8,6.134,11.454,21.143,20.859,8.958,12.08,24.812,16.837,10.532,12.244,5.018,1.986,0.088,0.083,0.433
2018,7,27,6.646,2.755,4.003,9.044,17.106,20.013,14.02,17.106,28.07,17.377,10.51,13.41,6.011,1.66,0.216,0.077,0.406
2018,7,28,3.058,0.562,3.172,-3.716,9.052,17.06,16.875,26.337,26.806,20.212,11.492,17.252,9.961,7.215,0.73,0.091,-0.161
2018,7,29,0.014,1.794,1.71,0.38,4.326,11.72,11.819,28.104,32.185,14.594,13.055,15.164,5.315,4.372,-0.006,-0.051,0.055
2018,7,30,0.394,0.658,0.398,1.825,4.269,4.757,6.123,19.971,28.594,21.591,10.615,6.104,4.558,1.933,0.506,0.082,0.236
2018,7,31,-0.755,0.774,-0.854,-1.321,2.378,2.37,6.63,25.156,29.388,19.829,11.345,9.655,4.879,3.742,0.523,0.141,0.195
2018,8,1,-1.245,0.303,-0.111,0.362,4.878,3.456,3.464,23.988,24.7,22.82,14.824,13.834,6.662,3.034,0.232,0.19,0.382
2018,8,2,0.874,1.686,1.82,-0.31,2.617,5.689,4.78,29.33,33.282,24.308,13.645,14.944,6.266,3.095,0.419,0.172,0.649
2018,8,3,1.773,-0.872,0.886,2.922,5.048,12.409,10.738,34.585,36.993,16.458,13.235,14.842,7.666,4.228,0.525,0.211,0.71
2018,8,4,3.193,0.342,1.692,5.293,7.406,13.238,9.914,26.796,29.209,16.586,13.765,13.548,6.179,4.104,0.382,0.136,0.529
2018,8,5,4.198,1.04,1.721,-0.363,3.525,-2.307,4.448,19.248,22.256,17.127,12.342,8.583,6.611,2.418,0.182,0.124,0.425
2018,8,6,1.638,-0.407,0.423,-2.372,1.558,-0.405,2.027,12.974,18.389,1.99,7.561,10.236,7.683,1.521,0.182,0.108,0.355
2018,8,7,3.506,0.952,2.025,1.44,3.215,2.811,1.685,8.375,6.478,5.687,8.309,13.05,8.155,2.347,0.108,0.105,0.324
2018,8,8,10.863,3.321,3.15,4.166,3.99,-1.331,2.538,7.818,7.913,13.762,9.059,15.843,6.839,1.667,0.04,0.043,0.096
2018,8,9,4.537,1.618,1.564,0.958,3.606,-0.262,2.683,10.45,12.863,9.6,8.77,14.965,3.726,0.929,0.001,0.1,0.047
2018,8,10,-1.068,0.778,0.819,0.23,0.746,2.318,1.604,12.562,14.702,7.185,6.612,8.71,-0.538,0.663,0.001,0.032,-0.011
2018,8,11,-0.638,-0.199,0.071,3.842,0.087,2.1,1.271,15.768,17.45,10.46,5.117,2.061,0.603,0.137,0.002,0.027,0.003
2018,8,12,0.699,0.321,0.33,2.733,2.077,7.125,5.352,23.484,24.667,12.999,3.041,4.017,2.325,0.134,0.006,0.137,0.447
2018,8,13,4.597,3.292,6.314,9.829,12.668,20.117,16.686,18.712,25.816,2.013,6.484,2.806,0.68,0.152,0.022,0.179,0.301
2018,8,14,10.103,5.463,6.703,5.125,10.622,12.532,10.715,12.592,19.716,0.513,5.758,1.937,1.289,0.125,0.017,0.126,0.643
2018,8,15,5.451,1.551,2.565,2.293,0.654,-0.762,4.337,3.371,9.162,3.019,5.011,3.358,2.291,0.072,0.037,0.116,0.88
2018,8,16,6.642,1.648,1.666,0.312,3.107,0.892,2.329,1.677,8.555,-1.426,4.129,3.644,1.382,0.047,0.025,0.104,0.668
2018,8,17,5.798,1.475,3.402,6.011,10.019,9.072,9.683,7.316,12.03,4.155,4.977,6.622,0.926,0.062,0.039,0.064,0.483
2018,8,18,6.154,1.578,3.404,7.579,14.778,27.272,19.036,10.072,13.447,6.677,0.416,3.106,0.575,0.042,0.029,0.112,0.572
2018,8,19,2.583,1.875,3.473,6.912,16.767,31.127,24.551,16.014,8.411,4.505,0.675,1.247,0.402,0.052,0.042,0.132,0.794
2018,8,20,2.492,1.508,2.362,9.091,17.3,24.974,16.927,23.959,15.555,5.958,2.337,2.274,0.364,0.076,0.035,0.141,0.824
2018,8,21,2.156,0.876,2.68,3.266,12.372,22.779,4.856,15.13,13.895,13.156,3.607,1.743,0.3,0.084,0.028,0.101,0.308
2018,8,22,1.623,0.872,2.68,5.696,-8.777,1.106,7.317,1.217,5.14,1.876,0.527,1.199,0.31,0.063,0.025,0.082,0.522
2018,8,23,2.965,0.077,-0.337,7.274,4.504,-0.246,3.568,-1.997,0.475,-1.231,0.603,0.567,0.374,0.024,0.014,0.14,0.967
2018,8,24,2.716,1.437,0.892,7.088,4.462,8.2,8.468,5.102,3.132,-1.329,0.13,0.498,0.417,0.037,0.016,0.215,1.21
2018,8,25,1.008,0.672,1.401,3.208,10.227,22.299,25.033,31.48,21.573,4.148,2.382,1.5,0.371,0.045,0.008,0.188,1.391
2018,8,26,0.321,0.598,0.628,2.51,5.557,21.571,29.302,31.749,25.528,12.003,2.859,1.117,0.36,0.042,0.006,0.16,1.315
2018,8,27,0.205,0.037,1.768,2.023,3.471,10.406,28.119,33.216,24.317,13.093,2.634,1.061,0.345,0.068,0.006,0.197,1.532
2018,8,28,0.999,0.85,3.718,2.67,10.918,15.331,15.831,14.609,17.39,9.76,2.664,0.997,0.626,0.247,0.008,0.244,1.559
2018,8,29,2.949,1.711,8.098,6.104,10.324,9.925,6.036,0.349,4.523,4.59,0.364,0.692,0.659,0.352,0.012,0.271,1.261
2018,8,30,2.135,0.676,2.621,0.645,1.426,1.69,3.749,-0.215,5.17,-0.937,-2.111,0.146,0.435,0.287,0.011,0.282,1.346
2018,8,31,1.126,0.078,1.259,1.298,0.874,2.999,2.484,4.306,3.317,1.593,1.022,0.445,0.672,0.321,0.011,0.268,1.438
2018,9,1,1.044,0.389,2.128,2.119,5.679,11.798,10.152,15.542,23.026,12.469,8.005,1.408,1.012,0.32,0.005,0.159,0.941
2018,9,2,0.863,0.199,4.602,6.822,15.292,22.811,26.993,20.776,24.423,23.465,8.782,1.897,1.236,0.487,0.004,0.047,0.337
2018,9,3,3.178,0.609,9.473,12.012,21.045,44.91,43.736,24.701,20.571,10.15,5.212,0.616,0.676,0.169,0.001,0.034,0.155
2018,9,4,3.75,0.767,8.206,12.76,17.042,42.725,46.412,17.804,12.081,2.456,1.562,0.195,0.289,0.124,0.001,0.033,0.102
2018,9,5,3.724,1.497,7.513,7.07,3.868,18.219,28.358,12.232,8.96,6.293,1.715,0.173,0.211,0.152,0.001,0.042,0.135
2018,9,6,3.382,1.122,2.518,3.611,5.001,4.1,9.321,13.145,10.727,7.13,3.487,0.356,0.129,0.141,0.004,0.101,0.265
2018,9,7,0.154,0.381,-0.995,0.736,2.616,7.107,4.888,14.096,14.929,6.071,4.654,0.939,0.477,0.187,0.008,0.204,1.706
2018,9,8,-1.513,0.243,0.259,1.506,1.481,5.254,3.081,18.811,18.932,15.512,6.747,1.581,0.632,0.144,0.007,0.159,1.857
2018,9,9,-2.415,-0.325,-2.891,0.58,-0.17,3.426,3.38,22.303,24.454,16.485,9.843,2.389,0.698,0.09,0.003,0.102,0.422
2018,9,10,-2.709,0.055,-4.481,-5.399,-0.866,2.747,1.831,17.279,25.032,17.664,10.495,6.39,1.812,0.203,0.007,0.048,-0.083
2018,9,11,-1.087,0.144,-2.909,-8.024,-2.099,3.325,3.39,15.812,30.26,22.728,12.787,7.096,1.634,0.182,0.007,0.034,-0.111
2018,9,12,-0.755,-0.196,-2.34,1.957,1.618,-0.364,1.607,15.629,21.021,21.562,11.256,9.398,1.963,0.149,0.003,0.073,0.72
2018,9,13,-0.361,0.068,-1.759,-10.543,-4.98,-1.358,0.162,6.038,4.848,7.135,6.772,8.44,2.4,0.21,0.007,0.115,0.994
2018,9,14,-1.134,-0.131,-0.636,0.137,-25.748,-6.596,-1.694,3.78,4.85,2.881,3.901,8.435,4.317,0.322,0.008,0.179,1.548
2018,9,15,-0.225,-0.32,-1.585,-2.1,-24.131,-1.25,-0.144,2.658,5.82,4.666,4.896,11.726,4.419,0.249,0.014,0.219,1.548
2018,9,16,-1.086,-0.512,-2.361,-1.074,-25.486,-3.129,-0.085,0.779,4.355,5.917,3.546,10.969,6.864,0.643,0.02,0.254,1.595
2018,9,17,-0.037,0.273,-0.797,1.224,-6.497,1.901,1.053,3.768,3.777,0.938,4.921,13.384,9.506,1.202,0.027,0.241,1.975
2018,9,18,0.578,1.414,1.991,8.98,6.046,5.083,6.02,11.441,12.603,8.12,6.763,12.281,7.748,1.541,0.013,0.342,2.001
2018,9,19,0.471,1.325,2.715,5.637,4.915,11.092,11.011,22.199,24.101,18.125,10.894,17.603,9.175,2.368,0.022,0.446,1.737
2018,9,20,-0.065,0.252,0.147,4.062,3.871,11.756,12.568,23.689,30.841,19.297,11.122,11.361,8.05,1.473,0.013,0.387,1.586
2018,9,21,-0.082,0.45,0.279,1.951,2.797,10.184,11.847,21.473,21.58,8.751,3.026,-1.122,1.675,-0.158,0.01,0.12,0.578
2018,9,22,-0.124,-0.091,-0.659,-0.146,0.665,4.131,4.206,11.843,11.293,1.902,2.52,-0.642,0.197,0.044,0.007,0.086,0.486
2018,9,23,0.084,0.033,-0.129,-0.142,0.482,6.124,5.201,14.28,17.105,9.064,6.092,3.632,0.248,0.131,0.013,0.291,1.347
2018,9,24,0.176,0.968,3.363,3.899,6.275,22.428,28.453,28.127,23.929,13.266,5.186,3.27,1.606,0.192,0.011,0.249,1.018
2018,9,25,0.339,2.26,7.555,12.85,16.509,30.417,29.475,16.519,6.838,1.567,0.298,1.488,0.752,0.216,0.005,0.163,0.636
2018,9,26,0.387,1.429,6.998,10.474,16.861,12.676,4.786,1.404,0.435,0.572,0.129,-0.319,0.097,0.066,0.009,0.188,0.405
2018,9,27,0.622,1.567,6.756,6.182,5.876,-0.8,0.56,0.265,3.153,-0.285,-0.209,0.397,0.553,0.088,0.015,0.157,0.721
2018,9,28,0.648,0.717,2.737,2.472,0.452,0.621,-2.234,-0.485,0.88,0.821,1.231,1.219,1.061,0.067,0.008,0.14,0.566
2018,9,29,0.152,0.008,-0.604,-0.524,-1.561,-7.105,-6.486,-1.512,-1.106,-3.512,0.356,0.821,0.715,0.071,0.005,0.128,0.455
2018,9,30,-0.405,-1.422,-9.08,-12.471,-11.635,-9.273,-14.784,-8.249,-3.963,-2.404,-0.153,-0.082,0.269,0.189,0.008,0.141,0.337
2018,10,1,-0.638,-1.009,-5.676,-7.215,-5.463,-5.177,-6.748,-5.312,-2.381,-3.788,-1.72,0.098,0.044,0.093,0.004,0.071,-0.065
